t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
0.8041,0.8638,-0.5037,-0.1116,-2.351,-6.832,-3.206,25.74
0.8143,0.9612,-0.4541,-0.0481,8.153,0.282,-13.969,25.79
0.8248,0.9595,-0.3953,0.0015,4.542,4.443,-0.519,25.94
0.8344,0.8801,-0.4385,0.0071,5.466,2.267,9.069,25.50
0.8440,0.8894,-0.5024,-0.0491,-9.122,-3.527,-5.962,25.74
0.8540,0.9131,-0.3894,-0.0459,0.756,-3.397,-12.046,25.79
0.8647,0.9585,-0.4595,-0.0894,-5.679,-7.565,4.992,26.03
0.8746,0.8755,-0.4507,-0.0322,-4.550,-6.298,3.000,25.50
0.8828,0.9038,-0.5281,0.0454,-8.176,-10.771,-10.695,25.79
0.8979,0.9751,-0.4565,-0.1118,4.664,-8.260,-13.115,25.79
0.9047,0.9807,-0.5344,0.0291,-17.382,-0.855,-25.855,25.50
0.9128,0.7358,-0.3442,-0.1426,-2.458,-30.519,-2.168,25.79
0.9253,0.7939,-0.4844,-0.0999,2.412,-78.061,-31.588,25.79
0.9358,1.0161,-0.3440,-0.1184,-0.588,-68.802,-53.374,25.74
0.9504,1.1665,-0.1846,-0.0310,-1.656,2.649,22.183,25.74
0.9538,0.9783,-0.4043,-0.0876,-6.863,5.450,66.153,25.60
0.9699,0.7932,-0.5723,-0.1082,0.305,-1.374,-10.580,25.50
0.9726,0.8135,-0.4998,-0.0649,10.053,-15.573,-28.855,25.79
0.9861,0.9893,-0.3823,-0.0776,4.229,-5.863,-19.679,25.65
0.9993,0.9426,-0.4153,-0.0852,0.595,1.237,13.733,25.65
1.0031,0.8818,-0.4421,-0.0586,5.443,-9.046,9.015,25.50
1.0173,0.9082,-0.4189,-0.0718,1.336,-3.664,-10.748,25.94
1.0232,0.9417,-0.4155,-0.0781,6.718,-11.237,-7.198,25.74
1.0352,0.9155,-0.4204,-0.0710,0.847,-2.000,6.176,25.65
1.0448,0.8801,-0.4446,-0.0754,2.527,-2.939,-1.641,25.60
1.0552,0.9114,-0.4272,-0.0728,2.565,-3.397,-8.626,25.46
1.0662,0.9395,-0.4023,-0.0698,0.573,-0.672,-1.527,25.65
1.0755,0.9221,-0.4194,-0.0715,1.565,-2.069,4.443,25.22
1.0882,0.8962,-0.4324,-0.0669,2.336,-4.038,-4.450,25.79
1.0967,0.8984,-0.4055,-0.0471,-3.931,-4.099,-8.435,25.79
1.1031,0.9307,-0.4275,-0.0889,-0.664,-4.809,-5.313,25.50
1.1162,0.9126,-0.4170,-0.0620,3.137,-3.779,1.122,25.60
1.1229,0.9172,-0.4292,-0.0828,0.656,-1.351,0.191,25.98
1.1354,0.9009,-0.4414,-0.0872,5.038,-3.725,-3.489,25.84
1.1477,0.9165,-0.4189,-0.0701,3.527,-4.008,-6.031,25.74
1.1530,0.9377,-0.4097,-0.0725,1.779,-2.031,-0.153,25.60
1.1664,0.9065,-0.4187,-0.0625,1.924,-3.260,4.015,25.27
1.1783,0.9084,-0.4275,-0.0681,3.160,-4.038,-0.496,25.65
1.1828,0.9160,-0.4246,-0.0823,2.008,-2.832,-2.298,25.41
1.1944,0.9128,-0.4319,-0.1328,14.656,-7.748,0.679,25.31
1.2074,0.9333,-0.4177,-0.0869,5.496,-4.687,5.305,25.94
1.2148,0.9009,-0.4365,-0.0903,11.924,-6.160,5.504,25.98
1.2227,0.9036,-0.4299,-0.0774,2.756,-3.221,-3.046,25.84
1.2365,0.9102,-0.4226,-0.0747,2.053,-2.267,-3.702,25.31
1.2436,0.9106,-0.4229,-0.0645,2.878,-2.489,-5.206,25.79
1.2536,0.9153,-0.4197,-0.0637,3.405,-3.229,-2.305,25.65
1.2651,0.9077,-0.4275,-0.0806,5.618,-4.427,-2.130,25.50
1.2756,0.9160,-0.4197,-0.0669,5.000,-4.580,-4.069,25.79
1.2828,0.9260,-0.4172,-0.0740,1.588,-1.061,1.389,25.27
1.2978,0.9050,-0.4331,-0.0781,2.229,-2.389,2.031,25.98
1.3066,0.9089,-0.4277,-0.0750,2.321,-2.550,-4.214,25.79
1.3174,0.9126,-0.4224,-0.0737,1.870,-0.977,-4.802,25.98
1.3237,0.9199,-0.4202,-0.0725,2.191,-3.015,-1.885,25.98
1.3396,0.9119,-0.4221,-0.0718,3.908,-3.756,3.580,25.98
1.3432,0.9121,-0.4265,-0.0627,7.412,-13.443,1.985,25.94
1.3550,0.8933,-0.4409,-0.0701,2.840,-2.931,-4.588,25.74
1.3667,0.9131,-0.4275,-0.0740,3.252,-2.893,-10.198,25.50
1.3728,0.9316,-0.4075,-0.0750,2.672,-2.916,-0.527,25.50
1.3866,0.9072,-0.4275,-0.0747,2.374,-2.740,2.847,25.46
1.3998,0.9187,-0.4194,-0.0723,2.305,-2.557,-5.000,25.74
1.4031,0.9236,-0.4109,-0.0776,6.771,-12.336,-3.443,25.22
1.4215,0.9011,-0.4304,-0.0784,2.359,-2.550,-1.542,25.46
1.4239,0.9116,-0.4155,-0.0757,4.153,-7.198,-3.939,25.50
1.4389,0.9197,-0.4211,-0.0764,1.489,-2.359,-1.779,25.60
1.4533,0.9238,-0.4214,-0.0776,1.550,-1.458,1.664,25.46
1.4557,0.9036,-0.4324,-0.0732,2.305,-2.573,-2.908,25.27
1.4626,0.9141,-0.4231,-0.0798,0.916,-0.405,-3.527,25.60
1.4736,0.9165,-0.4224,-0.0715,2.458,-2.458,-0.427,25.79
1.4872,0.9119,-0.4292,-0.0762,2.756,-2.756,-2.076,25.84
1.4946,0.9146,-0.4241,-0.0732,1.893,-1.237,-2.931,25.50
1.5037,0.9172,-0.4214,-0.0667,2.412,-2.672,-2.008,25.50
1.5208,0.9158,-0.4229,-0.0735,2.099,-2.626,-1.519,25.98
1.5232,0.9211,-0.4226,-0.0706,-3.183,7.321,0.076,25.94
1.5363,0.9121,-0.4219,-0.0811,2.359,-2.672,-1.580,25.79
1.5506,0.9097,-0.4207,-0.0740,3.160,-3.687,-1.359,25.74
1.5530,0.9131,-0.4255,-0.0811,3.458,-3.580,-2.328,25.84
1.5666,0.9148,-0.4194,-0.0759,2.634,-2.611,-2.740,25.98
1.5765,0.9153,-0.4202,-0.0771,2.504,-3.069,-0.748,25.60
1.5855,0.9119,-0.4233,-0.0696,2.252,-2.847,-0.840,26.13
1.5935,0.9104,-0.4231,-0.0659,2.008,-2.573,-1.267,25.31
1.6051,0.9121,-0.4224,-0.0750,2.183,-2.962,-1.069,25.46
1.6188,0.9104,-0.4226,-0.0720,2.206,-2.504,-2.588,25.79
1.6277,0.9099,-0.4199,-0.0732,6.382,-12.206,-4.649,25.74
1.6366,0.9231,-0.4189,-0.0742,-0.389,-2.183,-5.153,25.60
1.6480,0.9175,-0.4204,-0.0784,2.321,-2.534,1.885,25.98
1.6622,0.9104,-0.4268,-0.0718,2.137,-2.908,0.710,25.94
1.6668,0.9094,-0.4214,-0.0696,2.840,-4.550,-1.221,26.27
1.6765,0.9141,-0.4221,-0.0728,1.962,-3.076,-1.359,25.65
1.6859,0.9116,-0.4221,-0.0813,2.466,-3.198,-0.802,25.46
1.6941,0.9116,-0.4233,-0.0791,1.374,-1.221,-1.504,25.50
1.7071,0.9146,-0.4197,-0.0735,1.977,-2.252,-2.519,25.94
1.7134,0.9116,-0.4189,-0.0784,2.313,-2.481,-1.870,25.84
1.7253,0.9124,-0.4221,-0.0747,2.511,-3.206,-0.962,25.94
1.7360,0.9094,-0.4209,-0.0725,2.336,-2.969,-1.229,25.94
1.7446,0.9148,-0.4241,-0.0698,2.176,-2.832,-1.298,25.84
1.7566,0.9126,-0.4214,-0.0732,2.275,-2.405,-1.947,25.74
1.7656,0.9136,-0.4229,-0.0759,2.359,-2.824,-2.672,25.84
1.7788,0.9167,-0.4165,-0.0740,2.000,-2.740,-0.901,25.22
1.7829,0.9246,-0.4119,-0.0732,5.168,-9.595,-1.618,25.60
1.7991,0.9104,-0.4216,-0.0730,2.282,-2.847,-1.168,25.41
1.8057,0.9109,-0.4263,-0.0754,2.198,-2.313,-1.840,25.79
1.8147,0.9133,-0.4209,-0.0735,2.084,-2.985,-2.290,25.79
1.8238,0.9124,-0.4246,-0.0752,2.786,-3.580,-2.038,25.94
1.8341,0.9136,-0.4189,-0.0796,2.397,-3.023,-1.969,25.60
1.8514,0.9150,-0.4229,-0.0750,2.061,-2.557,-1.053,25.60
1.8538,0.9180,-0.4146,-0.0745,6.351,-12.168,-2.130,25.74
1.8649,0.9119,-0.4219,-0.0818,2.786,-3.908,-1.481,25.60
1.8742,0.9128,-0.4214,-0.0801,2.366,-3.015,-1.206,26.18
1.8828,0.9136,-0.4170,-0.0764,2.405,-3.031,-1.588,25.46
1.8974,0.9163,-0.4204,-0.0693,1.969,-2.580,-1.557,25.41
1.9061,0.9133,-0.4194,-0.0793,2.115,-2.771,-1.595,25.84
1.9130,0.9185,-0.4209,-0.0688,1.603,-1.634,-1.389,25.65
1.9246,0.9133,-0.4197,-0.0757,2.260,-3.366,-1.298,25.94
