timestamp,mouth_opening_mm
0.0,0.34532647835790986
0.03239172911169741,3.6371806324196414
0.06478345822339482,2.63230713768644
0.09717518733509223,2.8886986731879536
0.12956691644678964,2.1898730065907985
0.16195864555848705,2.2938491494235387
0.19435037467018446,2.580625574018914
0.22674210378188184,2.4165356623285987
0.2591338328935793,2.9634598898980364
0.2915255620052767,2.843346795447276
0.3239172911169741,2.374018594613922
0.3563090202286715,3.3950903044087677
0.3887007493403689,2.0686989925683767
0.4210924784520663,2.2105124020477738
0.4534842075637637,2.387785938877979
0.4858759366754611,1.5653723070009817
0.5182676657871585,1.248949545994711
0.550659394898856,0.6354346653349204
0.5830511240105534,0.6826850676187783
0.6154428531222508,0.46979327067220134
0.6478345822339482,0.552590865064649
0.6802263113456456,0.4382065765370988
0.712618040457343,0.4127325751399582
0.7450097695690404,0.45993805877641347
0.7774014986807378,0.5658482977425796
0.8097932277924352,0.23485541247987482
0.8421849569041326,0.32620056878066606
0.8745766860158299,0.331835690093582
0.9069684151275273,0.0981260869405164
0.9393601442392248,0.46435415143345377
0.9717518733509222,0.377218695661679
1.0041436024626196,0.36457648349664495
1.036535331574317,0.43650671011230696
1.0689270606860144,0.42539702597350576
1.101318789797712,0.3781918985708941
1.1337105189094092,0.3342886712321769
1.1661022480211067,0.4856398934891638
1.198493977132804,0.37077678301386013
1.2308857062445016,0.5318664802524985
1.2632774353561989,0.37936885739651616
1.2956691644678964,0.47354132829526596
1.3280608935795937,0.44197246506753207
1.3604526226912912,0.2779590511364124
1.3928443518029885,0.5017636520092696
1.425236080914686,0.260106817060288
1.4576278100263833,0.5211842196970737
1.4900195391380808,0.42502026529592585
1.5224112682497781,0.43121778182775794
1.5548029973614756,0.5237896033383821
1.587194726473173,0.48228076242198675
1.6195864555848705,0.5652087298770342
1.6519781846965678,0.4305142521193564
1.6843699138082653,0.2781520666281713
1.7167616429199626,0.4641771213414805
1.7491533720316599,0.2719128636783548
1.7815451011433574,0.31467692982318374
1.8139368302550547,0.362383939364949
1.8463285593667522,0.45489655061265144
1.8787202884784495,0.4354019273018074
1.911112017590147,0.3427492583256731
1.9435037467018443,0.0821061873712535
1.9758954758135419,0.304080789312813
2.008287204925239,0.22246710008963194
2.0406789340369365,0.13035745744136878
2.073070663148634,0.17975673851236168
2.1054623922603315,0.13639823770470436
2.137854121372029,0.19538667081203584
2.170245850483726,0.16457210239824446
2.202637579595424,0.1641192586762139
2.235029308707121,0.27006859969532765
2.2674210378188184,0.30919360060636303
2.2998127669305157,0.28550490417923924
2.3322044960422135,0.24090692838060632
2.3645962251539108,0.37282205515125144
2.396987954265608,0.7210297354678307
2.4293796833773054,6.384836952801937
2.461771412489003,11.500780371406375
2.4941631416007004,11.585458252157773
2.5265548707123977,9.882678249681428
2.558946599824095,9.9011147598565
2.5913383289357927,5.399789733506296
2.62373005804749,0.4923818931972375
2.6561217871591873,0.3244373215079253
2.6885135162708846,0.32001317673961355
2.7209052453825824,0.2827514235485153
2.7532969744942797,0.4922999677356056
2.785688703605977,0.13887340729487072
2.8180804327176743,0.29540038732173257
2.850472161829372,0.33668307818079757
2.8828638909410693,0.4712457209977861
2.9152556200527666,10.010974179372113
2.947647349164464,12.292929730719175
2.9800390782761617,12.733310699446942
3.012430807387859,11.563256387060125
3.0448225364995563,9.067341867225137
3.0772142656112536,5.434509944356346
3.1096059947229513,0.9775839535099774
3.1419977238346486,0.7460969879003476
3.174389452946346,0.5722316867882489
3.206781182058043,0.6249633887821306
3.239172911169741,0.5452746397903392
3.2715646402814382,0.4993082357435098
3.3039563693931355,0.28204472948350684
3.336348098504833,0.3213519850747436
3.3687398276165306,0.28993845553693237
3.401131556728228,0.414972647912673
3.433523285839925,0.22739405920660793
3.4659150149516225,0.26412125019916133
3.4983067440633198,0.18140229742442424
3.5306984731750175,0.6475701199540522
3.563090202286715,0.8083867572757217
3.595481931398412,0.7361761496308513
3.6278736605101094,0.39906376629483686
3.660265389621807,3.67690085519149
3.6926571187335044,10.938456087888218
3.7250488478452017,7.369513794836701
3.757440576956899,10.434609350302667
3.789832306068597,6.5196429104169855
3.822224035180294,0.8407389928432616
3.8546157642919914,0.3861535247227727
3.8870074934036887,0.2867542991927218
3.9193992225153864,0.1828774918541709
3.9517909516270837,0.17862182738910673
3.984182680738781,0.06737777680617626
4.016574409850478,0.3073145104884118
4.048966138962176,0.962210517608921
4.081357868073873,2.511671450235549
4.113749597185571,2.8256792805309123
4.146141326297268,3.425570294848315
4.178533055408965,3.167123260582405
4.210924784520663,0.18570771765674032
4.243316513632361,0.15251601861615793
4.275708242744058,0.17003210104505515
4.308099971855755,0.08376379380843421
4.340491700967452,0.14417262265526556
4.37288343007915,12.740520334928613
4.405275159190848,14.54318426593058
4.4376668883025445,14.798594768878408
4.470058617414242,14.182680190705685
4.50245034652594,11.509233305339588
4.534842075637637,8.480540443598596
4.567233804749335,3.9959727540176275
4.5996255338610315,0.3275953727716781
4.632017262972729,0.3281942383644877
4.664408992084427,0.2921848322262857
4.696800721196124,0.3145023438965353
4.7291924503078215,0.17474408547024328
4.761584179419519,0.3433032123839468
4.793975908531216,0.32226307498108314
4.826367637642914,0.10368727719243276
4.858759366754611,0.15914191226461183
4.8911510958663085,0.21842209563292778
4.923542824978006,0.24066067410273104
4.955934554089703,0.06918270967917348
4.988326283201401,0.1984052163313088
5.0207180123130986,0.23054373145200868
5.053109741424795,0.330011544729033
5.085501470536493,8.929697061266495
5.11789319964819,13.525204403154946
5.150284928759888,13.977220404355581
5.1826766578715855,12.202681511220584
5.215068386983282,10.586876820750067
5.24746011609498,7.791772422422924
5.279851845206677,5.899881720601933
5.312243574318375,3.3340108794941687
5.344635303430072,1.1468480388106022
5.377027032541769,0.27027095789804684
5.409418761653467,0.2051110238099428
5.441810490765165,0.17116213257005727
5.474202219876862,0.09548701358719752
5.506593948988559,0.05016601135172122
5.538985678100256,0.10480876637864547
5.571377407211954,0.13723194409014558
5.603769136323652,0.12732771988777272
5.6361608654353486,0.1616393227483471
5.668552594547046,0.018485409122544608
5.700944323658744,0.329747363615263
5.733336052770441,0.2792772301137916
5.765727781882139,7.182707018998959
5.7981195109938355,13.752981443378308
5.830511240105533,14.612354202257482
5.862902969217231,13.63850367671185
5.895294698328928,11.82427685160412
5.927686427440626,5.40313531868405
5.960078156552323,0.16135571216860012
5.99246988566402,0.5838060213661196
6.024861614775718,0.39753365792269885
6.057253343887415,0.8533238342850414
6.0896450729991125,0.41598693859473446
6.12203680211081,0.7910886060451003
6.154428531222507,0.7445546518498839
6.186820260334205,0.6685749663692219
6.219211989445903,0.5879611454013773
6.251603718557599,0.6706627461852764
6.283995447669297,0.5139234114188492
6.316387176780994,0.4032320822043445
6.348778905892692,0.6387931901542128
6.3811706350043895,0.5982693830205984
6.413562364116086,0.45260829207335224
6.445954093227784,0.049854665249293814
6.478345822339482,7.3060891209772105
6.510737551451179,8.68554010177056
6.5431292805628765,7.814650338203654
6.575521009674573,6.954947053800346
6.607912738786271,5.171979218911302
6.640304467897969,0.23319240951170248
6.672696197009666,0.4301691289071021
6.705087926121363,0.43053024994936345
6.737479655233061,0.2576467596873471
6.769871384344758,0.3759132792762242
6.802263113456456,0.2945624065662018
6.834654842568153,0.12144634772606733
6.86704657167985,0.506580643459826
6.899438300791548,0.2830953718389006
6.931830029903245,0.32457677676286195
6.964221759014943,0.438842966670602
6.9966134881266395,0.46705415841179665
7.029005217238337,0.3760618196374894
7.061396946350035,0.579320296604962
7.093788675461732,1.019863521459761
7.12618040457343,1.1282911746673685
7.158572133685127,10.001129975868592
7.190963862796824,12.002548781547882
7.223355591908522,12.290241418419793
7.255747321020219,13.083172160586907
7.2881390501319165,11.355634238054341
7.320530779243614,9.009951947900444
7.352922508355311,7.7820637886829855
7.385314237467009,7.390612249117764
7.417705966578707,5.40967405976501
7.4500976956904035,3.175241368874608
7.482489424802101,1.661546719464913
7.514881153913798,0.3035270242042306
7.547272883025496,0.2713248868405257
7.579664612137194,0.3081548945187999
7.61205634124889,0.2663912929283402
7.644448070360588,0.09300671312114916
7.676839799472286,0.22342547354416628
7.709231528583983,0.1549957568066317
7.7416232576956805,0.07254293243924496
7.774014986807377,0.27308635783421775
7.806406715919075,0.10320724863570745
7.838798445030773,7.968063452253316
7.87119017414247,12.545384411896933
7.903581903254167,12.565072274775607
7.935973632365865,12.506771194892554
7.968365361477562,9.860344955196062
8.000757090589259,7.685881326916543
8.033148819700957,6.943779858843151
8.065540548812654,5.5327900432314
8.097932277924352,6.355887699233109
8.13032400703605,6.360430264232498
8.162715736147746,7.207160418891199
8.195107465259444,7.386124057051166
8.227499194371141,6.864302406020343
8.259890923482839,6.5353937208079405
8.292282652594537,4.277914642754525
8.324674381706235,1.5057724256266973
8.35706611081793,0.28628082777017033
8.389457839929628,0.2924532850180645
8.421849569041326,0.1256389168143425
8.454241298153024,0.1370753105230227
8.486633027264721,0.9154406180102401
8.519024756376417,8.633107023332151
8.551416485488115,11.791705379447762
8.583808214599813,10.055385302751182
8.61619994371151,12.302685633395782
8.648591672823208,10.5168946270943
8.680983401934904,9.968137415450544
8.713375131046602,10.624588848827102
8.7457668601583,10.072175953373398
8.778158589269998,9.410712605849087
8.810550318381695,9.85515892352022
8.842942047493391,11.06563731717744
8.875333776605089,11.049464142219723
8.907725505716787,10.86850832320722
8.940117234828485,11.618644037486769
8.972508963940182,11.211899397334271
9.00490069305188,11.862386803423
9.037292422163576,9.642089490987885
9.069684151275274,1.680355680407064
9.102075880386971,0.5699932736003174
9.13446760949867,0.5447887798865685
9.166859338610367,2.7105489087699
9.199251067722063,10.583915212960646
9.23164279683376,14.327160065986588
9.264034525945458,14.934769661248765
9.296426255057156,16.09087521076844
9.328817984168854,14.222516441389242
9.36120971328055,14.455134998085704
9.393601442392248,13.12897295920712
9.425993171503945,13.443765722805104
9.458384900615643,13.898626792770438
9.49077662972734,13.462089571496088
9.523168358839039,13.075570116422387
9.555560087950735,13.228162898033995
9.587951817062432,13.366015465596218
9.62034354617413,13.568070821080305
9.652735275285828,13.215748650904224
9.685127004397525,13.210604021349093
9.717518733509221,11.555412908378536
9.74991046262092,9.603161244646788
9.782302191732617,7.045420800132803
9.814693920844315,1.25081858485187
9.847085649956012,0.535635985057042
9.879477379067708,0.2913081243994439
9.911869108179406,0.43379497086315505
9.944260837291104,4.982200472168381
9.976652566402802,11.536871361024525
10.0090442955145,13.883491504233534
10.041436024626197,14.756686610008481
10.073827753737893,15.253407805407472
10.10621948284959,13.997203793471137
10.138611211961289,13.630410220394293
10.171002941072986,13.416411538225761
10.203394670184684,13.538968553358451
10.23578639929638,14.331890903337952
10.268178128408078,14.125950696516322
10.300569857519775,12.625129322380229
10.332961586631473,13.704124278125208
10.365353315743171,13.468491688296405
10.397745044854867,11.985776348203006
10.430136773966565,9.346811679939215
10.462528503078262,6.840653910502987
10.49492023218996,4.6956666467200225
10.527311961301658,0.32316373994410663
10.559703690413354,0.3351663104664132
10.592095419525052,0.23755161275703432
10.62448714863675,0.24512319397652022
10.656878877748447,0.12097094542890652
10.689270606860145,4.423081600460735
