t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
0.8375,0.7803,0.4375,0.4250,1.916,-2.198,-0.763,29.67
0.8426,0.7781,0.4275,0.4277,7.176,-11.015,-2.015,29.53
0.8545,0.7805,0.4292,0.4290,2.160,-2.214,-1.771,29.72
0.8647,0.7883,0.4241,0.4299,2.832,-3.878,-2.038,29.34
0.8738,0.7830,0.4346,0.4333,2.015,-2.000,-1.588,29.53
0.8875,0.7849,0.4282,0.4275,2.733,-3.550,-1.641,29.53
0.8930,0.7883,0.4343,0.4287,2.275,-2.916,-1.183,29.87
0.9034,0.7817,0.4316,0.4231,1.733,-1.863,-0.962,29.48
0.9125,0.7788,0.4290,0.4287,2.809,-3.855,-1.542,29.63
0.9231,0.7793,0.4333,0.4326,1.740,-2.519,-1.397,29.43
0.9361,0.7844,0.4316,0.4375,2.275,-2.511,-2.473,29.43
0.9432,0.7876,0.4292,0.4231,2.466,-2.336,-2.901,29.34
0.9566,0.7859,0.4324,0.4309,2.038,-2.198,-1.809,29.19
0.9663,0.7837,0.4336,0.4314,2.649,-3.687,-1.198,29.19
0.9739,0.7815,0.4314,0.4263,0.664,0.275,-0.267,29.63
0.9832,0.7817,0.4177,0.4243,3.557,-3.924,-1.595,29.63
0.9986,0.7712,0.4297,0.4211,3.420,-2.405,-2.137,29.67
1.0057,0.7783,0.4307,0.4246,3.832,-3.153,-2.366,29.48
1.0146,0.7776,0.4399,0.4214,3.878,-4.374,-2.931,29.63
1.0250,0.7871,0.4470,0.4338,3.328,-4.252,-3.382,29.63
1.0328,0.7905,0.4348,0.4321,2.824,-4.122,-2.733,29.67
1.0446,0.7803,0.4248,0.4214,2.527,-3.351,-2.840,29.48
1.0528,0.7656,0.4270,0.4189,3.000,-3.916,-3.267,29.34
1.0649,0.7727,0.4414,0.4290,2.817,-3.847,-4.328,29.29
1.0778,0.7744,0.4324,0.4163,3.756,-5.794,-4.931,29.34
1.0828,0.7859,0.4292,0.4280,3.794,-5.763,-4.649,29.48
1.0990,0.7732,0.4282,0.4236,3.779,-5.298,-3.878,29.29
1.1039,0.7610,0.4297,0.4282,7.756,-12.450,-5.420,29.87
1.1131,0.7463,0.4431,0.4316,3.901,-6.244,-6.985,29.53
1.1263,0.7529,0.4434,0.4397,3.649,-7.229,-8.107,29.29
1.1390,0.7749,0.4155,0.4226,4.756,-7.359,-8.557,29.48
1.1428,0.7832,0.4270,0.4424,6.412,-13.427,-8.939,29.43
1.1526,0.7712,0.4292,0.4304,6.435,-8.527,-10.305,29.63
1.1655,0.7832,0.4407,0.4231,6.115,-6.519,-10.038,29.53
1.1746,0.7903,0.4541,0.4167,6.137,-6.779,-9.634,29.34
1.1850,0.8003,0.4741,0.4231,5.099,-6.611,-8.550,29.67
1.1933,0.8098,0.4783,0.4167,3.344,-5.542,-7.969,29.72
1.2036,0.8062,0.4854,0.4041,1.740,-4.885,-7.519,29.48
1.2127,0.8059,0.4802,0.4038,0.718,-5.168,-7.435,29.63
1.2261,0.8174,0.4683,0.3943,-1.359,-4.328,-5.740,30.06
1.2357,0.8110,0.4692,0.3979,-1.618,-4.473,-5.450,29.63
1.2425,0.8225,0.4690,0.3975,-3.947,-1.870,-4.786,29.87
1.2619,0.7991,0.4421,0.3843,-2.183,-1.748,-5.611,30.01
1.2650,0.7993,0.4385,0.4023,-3.076,0.771,-4.267,29.63
1.2815,0.7932,0.4431,0.4114,-0.763,-0.458,-3.687,29.48
1.2850,0.8032,0.4436,0.4253,-6.305,9.901,-1.954,29.43
1.2941,0.7971,0.4592,0.4275,0.038,-0.305,-2.595,29.72
1.3052,0.7827,0.4487,0.4263,-1.092,1.031,-1.420,29.48
1.3167,0.7637,0.4395,0.4175,0.061,1.038,-1.099,29.87
1.3301,0.7500,0.4302,0.4219,1.725,-1.282,-1.672,29.34
1.3341,0.7522,0.4263,0.4165,1.977,1.351,-1.885,29.19
1.3501,0.7544,0.4324,0.4241,3.901,-0.771,-1.695,29.63
1.3546,0.7585,0.4370,0.4238,10.374,-11.359,-3.221,29.53
1.3684,0.7517,0.4282,0.4319,5.779,-1.046,-1.580,29.63
1.3749,0.7412,0.4233,0.4243,7.481,-2.260,-3.198,29.87
1.3839,0.7241,0.4233,0.4280,8.824,-3.679,-5.763,29.43
1.3986,0.7134,0.4197,0.4277,10.321,-4.832,-10.786,29.72
1.4057,0.7180,0.4482,0.4280,10.718,-5.359,-13.527,29.87
1.4142,0.7373,0.4207,0.4204,11.992,-6.336,-16.153,29.63
1.4236,0.7881,0.3999,0.4187,14.481,-8.069,-16.718,29.67
1.4366,0.8411,0.3879,0.4043,17.214,-4.557,-13.328,29.19
1.4456,0.8320,0.4355,0.4150,18.351,-2.328,-11.275,29.34
1.4589,0.7893,0.5039,0.4163,17.634,-0.832,-10.672,29.82
1.4653,0.7778,0.5159,0.4087,19.137,-5.534,-10.756,29.29
1.4756,0.7688,0.5254,0.4089,14.649,-2.802,-9.481,29.63
1.4830,0.7673,0.5203,0.4011,10.863,0.573,-8.473,29.67
1.4953,0.7756,0.5176,0.3987,11.969,-3.992,-7.481,29.87
1.5045,0.7776,0.5183,0.4026,10.992,-4.679,-6.534,29.63
1.5147,0.7695,0.5088,0.4021,8.931,-2.176,-4.893,29.53
1.5279,0.7578,0.4905,0.4080,8.580,-2.557,-5.107,29.53
1.5348,0.7539,0.4729,0.3999,9.237,-2.527,-5.527,29.53
1.5465,0.7539,0.4607,0.3950,9.718,-3.550,-6.634,29.72
1.5576,0.7588,0.4558,0.4014,11.252,-3.893,-8.679,29.43
1.5676,0.7517,0.4595,0.4033,12.901,-5.817,-10.565,29.19
1.5744,0.7488,0.4680,0.4072,12.893,-1.908,-11.588,29.53
1.5833,0.7561,0.4607,0.3989,11.603,-7.198,-12.443,29.67
1.5943,0.7773,0.4685,0.4089,13.756,-2.893,-13.206,29.63
1.6032,0.7764,0.4895,0.3982,14.084,-3.405,-12.412,29.63
1.6126,0.7710,0.4961,0.3936,13.870,-3.229,-12.901,29.72
1.6279,0.7471,0.5161,0.3899,14.031,-2.137,-13.260,29.67
1.6342,0.7432,0.5168,0.3884,13.939,-4.733,-13.580,29.63
1.6466,0.7480,0.5232,0.3879,13.672,-4.702,-14.160,29.72
1.6549,0.7629,0.5217,0.3735,13.595,-3.450,-13.969,29.72
1.6678,0.7573,0.5300,0.3916,13.466,-6.382,-13.176,29.48
1.6730,0.7637,0.5188,0.3804,12.809,-5.855,-13.008,29.48
1.6835,0.7607,0.5154,0.3826,14.252,-7.450,-13.267,29.48
1.6949,0.7556,0.5154,0.3767,13.969,-4.183,-14.710,29.10
1.7053,0.7629,0.5457,0.3938,12.885,-3.214,-14.107,29.63
1.7126,0.7686,0.5498,0.3948,9.580,0.977,-12.878,29.53
1.7232,0.7605,0.5549,0.3872,10.802,-2.405,-12.107,29.63
1.7361,0.7454,0.5520,0.3772,10.183,-3.000,-11.351,29.87
1.7451,0.7454,0.5522,0.3765,9.145,-3.351,-9.863,29.48
1.7583,0.7529,0.5552,0.3704,7.878,-3.122,-8.992,29.96
1.7669,0.7483,0.5610,0.3770,7.015,-2.397,-8.221,29.72
