t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
0.7939,0.9844,-0.2212,-0.0679,2.214,-2.183,-1.427,25.50
0.8062,0.9873,-0.2266,-0.0642,1.992,-2.313,-1.328,25.74
0.8157,0.9836,-0.2278,-0.0642,2.328,-2.931,-1.061,25.74
0.8230,0.9822,-0.2271,-0.0618,1.160,-1.107,-0.763,25.65
0.8365,0.9810,-0.2283,-0.0637,2.069,-2.244,-1.588,25.50
0.8484,0.9851,-0.2314,-0.0667,1.924,-2.489,-1.198,25.46
0.8536,0.9839,-0.2275,-0.0579,6.313,-10.168,-2.046,26.18
0.8695,0.9797,-0.2246,-0.0640,1.992,-2.611,-1.275,25.84
0.8730,0.9834,-0.2273,-0.0630,6.221,-9.580,-2.275,25.60
0.8873,0.9841,-0.2275,-0.0625,2.122,-2.595,-1.122,25.50
0.8926,0.9810,-0.2292,-0.0623,0.809,-0.046,-1.069,25.94
0.9084,0.9802,-0.2268,-0.0657,1.817,-2.664,-1.412,25.65
0.9155,0.9822,-0.2261,-0.0669,2.397,-3.008,-1.389,25.65
0.9240,0.9807,-0.2263,-0.0664,2.008,-2.290,-1.237,25.84
0.9381,0.9829,-0.2280,-0.0647,1.931,-2.611,-1.344,25.79
0.9453,0.9824,-0.2271,-0.0676,1.153,-0.534,-1.298,25.60
0.9571,0.9790,-0.2258,-0.0664,2.061,-2.595,-1.000,25.46
0.9658,0.9824,-0.2258,-0.0652,2.183,-2.557,-1.336,25.79
0.9725,0.9802,-0.2285,-0.0688,0.954,0.115,-0.794,25.94
0.9874,0.9844,-0.2290,-0.0671,2.267,-2.748,-1.099,25.98
1.0007,0.9832,-0.2273,-0.0598,2.176,-2.901,-1.557,25.41
1.0042,0.9824,-0.2275,-0.0640,1.260,-1.061,-1.244,26.13
1.0223,0.9819,-0.2285,-0.0632,2.305,-2.878,-1.687,25.65
1.0245,0.9885,-0.2222,-0.0559,-2.992,7.328,-0.069,25.79
1.0369,0.9832,-0.2244,-0.0662,2.023,-2.046,-1.435,25.79
1.0434,0.9832,-0.2244,-0.0637,2.160,-2.847,-1.321,25.84
1.0568,0.9827,-0.2263,-0.0623,2.389,-2.870,-1.237,25.50
1.0664,0.9851,-0.2295,-0.0613,2.275,-2.733,-1.252,25.60
1.0815,0.9854,-0.2275,-0.0710,0.771,-0.031,-0.969,25.79
1.0839,0.9802,-0.2302,-0.0730,2.069,-2.359,-1.550,25.27
1.0930,0.9819,-0.2251,-0.0613,2.321,-2.450,-1.412,25.74
1.1056,0.9771,-0.2263,-0.0664,2.023,-2.634,-1.244,25.60
1.1155,0.9836,-0.2290,-0.0620,2.252,-2.687,-1.115,25.27
1.1241,0.9844,-0.2283,-0.0701,2.359,-2.573,-1.481,25.50
1.1357,0.9822,-0.2266,-0.0681,2.427,-2.740,-1.275,25.79
1.1451,0.9810,-0.2275,-0.0662,2.191,-2.626,-1.176,25.98
1.1544,0.9814,-0.2271,-0.0654,2.351,-2.496,-1.244,25.79
1.1666,0.9819,-0.2300,-0.0615,2.076,-2.481,-1.473,25.65
1.1765,0.9854,-0.2231,-0.0608,2.496,-2.908,-1.527,25.98
1.1851,0.9792,-0.2234,-0.0676,2.244,-2.855,-0.939,26.18
1.1972,0.9834,-0.2290,-0.0635,1.260,-1.000,-0.786,25.79
1.2037,0.9802,-0.2295,-0.0630,2.191,-2.611,-1.374,25.74
1.2140,0.9797,-0.2239,-0.0603,2.450,-3.336,-1.168,25.79
