t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
3.4949,0.2634,-0.1479,-1.0981,-40.695,1.305,25.130,26.32
3.5042,0.3164,-0.1174,-1.0239,-37.191,-11.008,17.168,25.79
3.5159,0.4756,-0.0881,-1.0928,-37.427,-8.847,13.450,26.13
3.5241,0.5349,-0.0315,-1.0754,-37.733,3.656,9.740,25.98
3.5352,0.3735,-0.0112,-1.0601,-46.763,7.366,16.725,26.03
3.5447,0.3345,-0.0610,-1.0815,-44.565,2.969,-0.374,25.98
3.5546,0.4534,0.1519,-1.1260,-52.260,-14.053,15.191,25.74
3.5631,0.5339,0.0037,-1.2146,-58.588,3.092,19.382,25.79
3.5828,0.2825,0.0386,-1.2004,-73.916,12.718,34.695,26.03
3.5852,0.2378,-0.1228,-1.1797,-76.038,6.557,34.893,25.27
3.5951,0.3286,-0.0647,-1.0112,-76.290,-2.244,26.427,25.94
3.6037,0.3821,-0.0479,-0.9724,-74.099,16.473,26.527,25.98
3.6160,0.2825,-0.0520,-0.8589,-80.244,23.198,34.206,26.03
3.6296,0.1917,-0.0396,-0.8950,-79.298,28.710,18.336,25.79
3.6345,0.1472,-0.0403,-0.8594,-78.496,18.718,2.099,26.27
3.6456,0.2295,0.0063,-0.8257,-74.435,-1.229,-17.817,26.03
3.6541,0.3726,0.0996,-0.8440,-76.740,-3.305,-22.687,25.98
3.6630,0.4902,0.0696,-0.9121,-81.779,20.802,-6.229,26.18
3.6750,0.3193,0.0112,-0.9058,-80.534,30.840,-10.092,25.79
3.6858,0.2583,0.0564,-0.9229,-76.954,19.061,-27.115,26.13
3.6961,0.3972,0.1802,-1.0208,-75.656,11.092,-33.443,26.03
3.7045,0.4753,0.2290,-1.0845,-77.802,30.137,-26.198,25.50
3.7156,0.3223,0.2017,-1.0708,-80.519,30.702,-20.420,25.46
3.7258,0.3108,0.1301,-1.1018,-80.389,18.748,-32.687,26.13
3.7376,0.4976,0.1379,-1.1882,-82.893,11.679,-37.664,26.18
3.7440,0.6028,0.0889,-1.2246,-82.015,7.626,-36.336,25.94
3.7593,0.6860,0.0659,-1.2632,-86.321,25.840,-31.771,25.94
3.7672,0.6548,0.1848,-1.2729,-92.924,31.710,-43.420,26.13
3.7734,0.6599,0.0591,-1.1909,-93.107,22.107,-34.206,25.98
3.7853,0.6304,0.0737,-1.2144,-100.649,50.183,-24.954,26.27
3.7974,0.5305,0.0132,-1.3738,-116.382,45.489,-15.084,25.94
3.8080,0.5405,-0.0876,-1.3469,-116.725,46.458,-31.107,25.79
3.8173,0.5881,-0.0352,-1.4519,-124.634,49.321,-25.855,25.94
3.8244,0.6616,-0.0718,-1.5432,-130.504,57.664,-22.481,26.32
3.8326,0.6753,-0.0916,-1.6135,-137.099,66.031,-10.412,25.60
3.8465,0.6677,-0.1826,-1.6152,-152.847,70.740,2.519,25.79
3.8548,0.7026,-0.3884,-1.6589,-158.618,68.763,2.901,25.98
3.8639,1.0264,-0.7776,-1.9504,-170.336,63.534,9.160,25.84
3.8735,1.2363,-1.3020,-2.0000,-175.115,111.534,37.260,25.98
3.8868,0.3621,-1.6558,-2.0000,-153.366,181.221,36.985,26.13
3.8947,-0.0715,-1.6057,-2.0000,-115.527,96.702,-39.542,25.98
3.9032,0.0928,-1.1033,-2.0000,-79.344,47.763,-187.885,26.03
3.9180,1.0381,0.4915,-2.0000,-113.977,58.733,-175.710,26.18
3.9268,0.9133,0.5911,-1.9980,-147.489,127.901,-84.954,25.84
3.9366,-0.1621,-0.3899,-1.7693,-154.000,173.053,-37.397,25.84
3.9438,-0.6667,-0.5708,-1.7644,-114.664,121.756,-119.443,26.32
3.9567,-0.8135,0.1382,-1.4553,-95.053,-12.183,-148.847,26.13
3.9658,0.4568,-0.3635,-1.3286,-78.336,-70.084,-250.137,25.94
3.9765,1.0168,0.5400,-1.2537,-83.275,9.519,-90.947,26.27
3.9834,0.3557,0.0972,-0.9531,-73.695,90.687,-22.000,25.98
3.9974,-0.7625,1.0452,-0.8589,-78.130,8.229,18.046,26.32
4.0029,-0.6099,0.4758,-0.7625,-76.748,-56.336,27.450,26.32
4.0154,0.4675,-0.5620,-0.5723,-48.443,-44.687,32.023,25.79
4.0271,0.4092,-0.8235,-0.3428,-19.565,25.031,97.366,25.41
4.0326,-0.0862,-0.7344,-0.1719,13.473,21.336,106.656,25.98
4.0461,-0.2185,-0.8032,-0.1284,69.351,-78.954,11.603,25.84
4.0559,0.8655,-0.0200,-0.2205,98.137,-94.328,31.847,25.50
4.0649,0.6069,-0.2283,-0.2881,109.092,13.794,78.145,25.79
4.0750,-0.2100,-0.1848,-0.0798,114.000,-22.588,105.985,26.03
4.0840,-0.3552,-0.4553,-0.2793,150.489,-81.992,37.565,26.03
4.0968,0.0181,-0.2964,-0.3545,177.450,-122.695,29.595,26.13
4.1027,0.3340,-0.1936,-0.4365,188.519,-101.695,24.557,26.27
4.1153,0.1716,-0.2500,-0.5066,208.130,-72.832,58.282,25.74
4.1290,0.0286,-0.2610,-0.5520,227.221,-101.611,44.008,26.13
4.1331,0.1375,-0.1528,-0.6208,241.092,-118.015,24.565,25.84
4.1460,0.3521,-0.0879,-0.7439,248.763,-118.855,46.405,25.98
4.1563,0.3196,-0.1506,-0.7808,250.130,-101.183,69.405,25.74
4.1636,0.2620,-0.2100,-0.8582,250.130,-98.962,60.534,26.03
4.1737,0.2742,-0.2112,-0.9424,250.130,-111.962,61.252,25.98
4.1832,0.4316,-0.1643,-1.0347,250.130,-106.153,66.115,26.03
4.1983,0.4399,-0.1357,-1.0999,250.130,-99.168,85.023,26.13
4.2048,0.4482,-0.1533,-1.1221,250.130,-107.053,84.725,25.79
4.2152,0.6270,-0.1775,-1.2529,250.130,-107.718,88.099,25.94
4.2254,0.7136,-0.0789,-1.3823,250.130,-94.542,99.458,26.37
4.2367,0.6936,-0.0320,-1.4983,250.130,-91.771,109.420,25.79
4.2511,0.7505,0.0496,-1.6304,250.130,-95.038,119.466,26.13
4.2536,0.8350,0.0757,-1.6570,250.130,-101.008,129.412,26.18
4.2643,0.9385,0.0127,-1.7339,250.130,-75.107,148.015,25.79
4.2740,0.8604,0.0027,-1.7529,250.130,-55.863,176.786,26.18
4.2851,0.6685,-0.1169,-1.7791,250.130,-62.504,185.244,26.13
4.2986,0.6355,-0.1301,-1.8149,250.130,-89.092,179.763,25.79
4.3045,0.7771,-0.1621,-1.9641,250.130,-94.580,169.244,25.98
4.3158,0.8276,-0.0105,-2.0000,250.130,-85.527,155.450,25.94
4.3288,0.8445,0.0581,-2.0000,250.130,-100.748,118.214,25.94
4.3330,1.0349,0.8621,-2.0000,250.130,-124.099,54.908,25.98
4.3472,1.6089,0.6128,-2.0000,218.397,-66.427,154.634,25.31
4.3561,0.7754,0.4875,-1.8755,164.237,17.962,189.901,25.74
4.3638,0.4985,-0.2346,-1.5793,212.565,-53.160,-10.137,25.98
4.3737,0.3838,1.5654,-1.3386,186.137,-61.947,57.137,26.13
4.3831,0.5608,1.3562,-1.2903,140.489,-57.763,65.641,25.98
4.3995,0.7253,1.5942,-0.9629,72.855,-77.122,31.435,25.79
4.4038,0.8843,1.6096,-1.0552,67.374,-75.962,41.771,25.94
4.4151,0.9819,1.4382,-1.1394,9.252,-18.977,39.489,26.27
4.4246,0.8706,1.2512,-1.0938,-21.313,0.924,-12.511,25.98
4.4328,0.8469,1.0027,-1.1130,-35.679,0.977,-56.466,26.37
4.4459,0.9067,1.1001,-1.1250,-45.672,6.183,-139.443,25.98
4.4599,0.8608,1.4924,-1.0938,-72.573,18.565,-186.244,25.65
4.4640,0.8496,1.4390,-1.0710,-82.908,29.824,-195.481,25.74
4.4728,0.6970,1.5249,-1.0659,-83.435,10.771,-241.206,25.98
4.4883,0.9368,1.5579,-1.4001,-148.870,35.878,-212.053,26.03
4.5000,0.2109,-1.8391,-1.5564,-206.328,156.496,54.458,26.27
4.5037,-0.0801,-2.0000,-1.0615,-250.137,201.336,-39.534,25.41
4.5195,-1.2869,-2.0000,-0.9487,146.893,-6.099,-164.344,25.84
4.5276,-0.5762,-0.8457,-2.0000,250.130,-250.137,-250.137,25.84
4.5349,1.9999,1.9999,-2.0000,49.489,-250.137,-250.137,25.98
4.5486,1.9999,1.9999,-2.0000,-250.137,167.176,250.130,25.98
4.5558,1.1379,-0.5525,-2.0000,-250.137,250.130,125.107,25.94
4.5675,-0.7405,-2.0000,-0.7292,-173.962,71.130,28.389,26.18
4.5739,-0.6138,-1.8525,-0.5752,-89.237,-39.053,-250.137,25.65
4.5874,0.3806,0.6003,-0.3152,-114.153,-50.084,-125.145,25.84
4.6016,-0.0171,1.0156,-0.6331,-130.412,92.977,4.412,26.13
4.6070,-0.5518,1.5630,-0.7771,-147.107,59.069,30.489,26.13
4.6150,-0.4043,1.1509,-0.7832,-180.053,-43.763,-34.893,25.74
4.6282,1.1135,0.1575,-1.1355,-161.649,-48.305,57.221,25.94
4.6354,1.0820,0.1465,-1.2915,-148.221,38.885,49.847,26.18
4.6460,0.7544,-0.4834,-1.3450,-146.450,50.947,69.130,25.74
4.6557,0.3223,-0.6663,-1.3979,-117.412,53.580,20.351,25.84
4.6678,0.5007,-0.8958,-1.5476,-83.405,2.779,-43.733,26.03
4.6736,0.4812,-0.5884,-1.3660,-63.618,-9.679,-87.519,25.94
4.6832,0.4861,-0.0820,-0.9792,-60.168,-3.466,-52.573,25.94
4.7008,0.4868,0.2939,-0.9019,-70.237,-10.214,-12.504,25.84
4.7073,0.4680,0.2859,-0.9048,-76.908,-0.084,-11.015,25.46
4.7138,0.4580,0.2043,-0.8589,-71.519,-18.397,8.756,26.03
4.7275,0.5129,0.0720,-1.0520,-68.290,-14.603,21.832,25.41
4.7339,0.4021,0.0586,-1.1091,-62.321,-4.794,21.931,25.94
4.7532,0.2461,-0.0459,-1.1064,-57.504,-7.183,27.229,25.27
4.7566,0.3665,-0.0693,-1.0911,-51.985,-23.550,17.802,26.18
4.7712,0.5374,-0.0962,-1.1379,-41.420,-8.748,28.260,25.98
4.7763,0.4470,-0.0906,-1.1465,-42.290,5.802,28.122,25.74
4.7834,0.2014,-0.0657,-1.1560,-39.481,-4.031,19.481,25.65
4.8016,0.4531,-0.0435,-1.1804,-34.053,-14.641,8.504,25.94
4.8066,0.5027,-0.0168,-1.1799,-29.954,-26.763,10.015,25.94
4.8159,0.5374,0.0691,-1.3152,-37.260,-7.008,13.771,26.03
4.8257,0.4761,0.2124,-1.3616,-56.153,3.565,23.374,25.79
4.8367,0.3298,0.0237,-1.2991,-71.893,12.389,66.534,25.79
4.8476,0.2991,0.0405,-1.1565,-75.756,-10.130,31.695,25.94
4.8611,0.4629,-0.0593,-0.9971,-82.221,-0.183,45.634,25.94
4.8649,0.4543,-0.0347,-0.9797,-77.405,23.420,42.145,25.84
4.8736,0.2849,0.0718,-0.9016,-86.702,29.962,46.718,25.94
4.8854,0.2590,-0.1052,-0.9102,-87.771,31.344,50.046,26.13
4.8989,0.1592,-0.0503,-0.8337,-77.924,16.412,26.656,25.65
4.9087,0.2227,-0.0874,-0.8333,-78.580,12.130,15.634,25.74
4.9187,0.3047,-0.1030,-0.8501,-78.282,19.267,7.351,25.74
4.9238,0.2874,-0.0986,-0.8481,-72.115,15.298,-1.863,25.79
4.9378,0.2866,-0.0083,-0.8308,-73.260,17.305,-23.359,25.98
4.9447,0.3213,0.0217,-0.8337,-72.374,9.298,-22.107,26.32
4.9619,0.4055,0.0581,-0.8887,-69.527,8.092,-40.115,25.79
4.9676,0.4775,0.2219,-0.9971,-77.359,21.588,-27.740,26.27
4.9766,0.4065,0.1445,-1.0261,-81.366,41.023,-14.153,26.03
4.9848,0.2583,0.0906,-1.0627,-80.695,35.893,-22.023,25.94
4.9947,0.2583,0.0596,-1.0676,-75.992,19.168,-39.954,25.50
5.0030,0.3721,0.1379,-1.1062,-76.962,9.710,-54.542,25.98
5.0157,0.6782,0.1853,-1.1997,-81.489,23.603,-45.985,25.94
5.0266,0.6375,0.2134,-1.1965,-89.534,43.710,-27.710,25.31
5.0356,0.4783,0.1292,-1.2173,-92.435,48.405,-33.046,25.98
5.0467,0.4861,0.1240,-1.2334,-96.504,26.450,-30.672,25.98
5.0553,0.7219,0.1233,-1.2466,-100.969,23.885,-27.015,26.03
5.0642,0.8037,0.0537,-1.3074,-109.282,47.695,-13.817,25.98
5.0752,0.6289,-0.0120,-1.3313,-107.763,64.282,-20.130,25.84
5.0859,0.5142,-0.0381,-1.4106,-111.031,53.229,-19.710,25.65
5.0960,0.5923,-0.0183,-1.5059,-118.855,52.603,-22.695,26.13
5.1031,0.5974,-0.0610,-1.5701,-121.985,63.748,-19.321,26.13
5.1151,0.5552,-0.1118,-1.6626,-130.000,67.282,-21.626,25.79
5.1271,0.6250,-0.1743,-1.7148,-136.107,64.634,-18.176,26.13
5.1343,0.7058,-0.3367,-1.6946,-149.382,72.924,-16.420,26.13
5.1457,0.8245,-0.5879,-1.8809,-154.427,75.786,-3.779,25.94
5.1554,0.8872,-0.9490,-2.0000,-153.557,105.626,17.641,25.79
5.1626,0.4219,-1.2524,-2.0000,-140.992,151.916,27.802,25.94
5.1749,-0.0415,-1.1848,-2.0000,-130.389,94.740,-19.183,25.79
5.1879,0.3191,-0.5491,-2.0000,-88.000,27.924,-155.382,25.98
5.1949,0.9233,0.5576,-2.0000,-105.008,19.038,-182.015,25.79
5.2072,1.1934,0.4255,-1.9915,-148.527,101.649,-56.023,25.98
5.2165,0.0225,0.0830,-1.7744,-177.954,146.710,65.725,25.94
5.2287,-0.3325,-1.1418,-1.7639,-131.153,120.336,-34.427,25.98
5.2343,-0.5603,-0.4675,-1.6809,-98.519,49.763,-127.863,25.74
5.2487,-0.4006,-0.2573,-1.4136,-97.359,-11.740,-180.153,25.98
5.2547,0.6152,-0.5989,-1.1042,-81.229,12.611,-135.573,26.18
5.2737,0.1313,0.2634,-0.9319,-80.366,58.145,-3.191,25.94
5.2784,-0.5449,0.0959,-0.8315,-41.038,28.046,-57.069,25.65
5.2861,-0.7637,1.0779,-0.9270,-38.122,-51.786,-52.015,25.94
5.2979,0.1077,0.2866,-0.8965,-84.947,-133.382,19.794,25.79
5.3075,0.6448,-0.6384,-0.7576,-52.527,-6.221,77.023,25.94
5.3136,0.2815,-0.7700,-0.5791,-34.458,11.855,121.664,26.03
5.3282,-0.3320,-1.2644,-0.2295,41.504,-56.794,41.679,25.94
5.3385,-0.0090,-0.7595,-0.2803,96.260,-130.504,-13.511,25.94
5.3442,0.8435,-0.4124,-0.3669,99.817,-135.939,-18.954,25.98
5.3571,0.5337,-0.1506,-0.3911,124.473,-3.275,86.511,25.94
5.3667,-0.2505,-0.2666,-0.3550,137.145,-82.824,53.695,25.98
5.3777,-0.0259,-0.2766,-0.5059,170.031,-127.710,13.023,25.41
5.3868,0.3921,-0.0674,-0.5515,179.573,-139.359,20.061,25.84
5.3965,0.3831,-0.2441,-0.7051,194.939,-79.023,58.557,25.79
5.4073,0.1941,-0.2424,-0.6475,201.344,-81.893,63.038,26.37
5.4135,0.0906,-0.3928,-0.7371,229.237,-107.870,33.275,25.79
5.4270,0.2429,-0.1621,-0.8159,250.130,-121.824,3.954,25.65
5.4346,0.4487,-0.0193,-0.9619,250.130,-105.092,32.847,26.13
5.4454,0.3464,0.0623,-1.0161,250.130,-90.695,51.519,26.18
5.4550,0.2183,0.0520,-1.0300,250.130,-89.153,66.237,26.27
5.4645,0.1792,-0.1118,-1.0361,250.130,-99.489,75.137,26.13
5.4754,0.3049,-0.1013,-1.0854,250.130,-114.458,69.603,26.27
5.4855,0.5427,-0.1125,-1.1816,250.130,-113.511,68.740,25.94
5.5004,0.5122,0.0498,-1.2466,250.130,-112.748,88.366,25.98
5.5028,0.5337,0.0308,-1.2690,250.130,-102.832,84.847,26.18
5.5134,0.6562,0.1379,-1.3508,250.130,-120.962,81.618,25.46
5.5282,0.8040,0.1394,-1.4314,250.130,-96.992,99.031,25.65
5.5326,0.7131,0.0928,-1.4529,250.130,-80.763,116.519,25.79
5.5463,0.5713,-0.0491,-1.5229,250.130,-94.786,129.412,25.94
5.5545,0.6304,-0.0962,-1.5735,250.130,-105.603,132.336,25.79
5.5628,0.7883,-0.1538,-1.7351,250.130,-102.817,131.053,25.60
5.5757,0.6887,-0.1689,-1.8318,250.130,-95.542,129.023,25.94
5.5888,0.6233,-0.0454,-1.8523,250.130,-111.115,102.458,25.98
5.5964,0.7190,0.0178,-1.8457,250.130,-118.153,95.511,26.27
5.6044,0.8301,0.2097,-2.0000,250.130,-124.305,83.740,25.74
5.6157,1.1492,0.7947,-2.0000,247.221,-120.168,63.321,26.13
5.6252,1.1785,0.3247,-2.0000,231.847,-72.573,72.863,25.84
5.6331,1.0046,0.3665,-2.0000,229.313,-55.863,66.405,26.18
5.6463,1.0994,0.2324,-1.8789,227.237,-91.779,25.870,25.79
5.6559,0.7512,1.5315,-1.5654,195.290,-0.786,49.626,25.74
5.6629,0.2346,1.4973,-1.3118,154.160,-26.321,75.092,26.13
5.6734,0.2803,1.6602,-1.1694,132.137,-68.260,33.336,25.84
5.6854,0.6658,1.8789,-1.0935,83.061,-108.710,17.328,25.84
5.6977,1.1663,1.8450,-1.3237,18.954,-30.198,16.046,26.03
5.7027,1.0962,1.8350,-1.2666,-16.763,-11.740,15.168,25.46
5.7168,1.0496,1.4910,-1.2493,-65.702,6.817,-45.977,25.50
5.7333,1.0015,1.3245,-1.2388,-82.466,42.466,-140.885,25.94
5.7377,0.9053,1.3118,-1.2041,-86.206,31.618,-163.176,25.74
5.7464,0.6956,1.2766,-1.2205,-97.244,41.916,-195.145,25.65
5.7561,0.4214,1.3364,-1.1372,-109.321,27.656,-233.702,25.94
5.7651,0.4607,1.1152,-1.3630,-176.290,17.084,-154.427,25.94
5.7780,0.4473,-2.0000,-1.1633,-243.061,110.511,-58.870,26.03
5.7852,0.5710,-2.0000,-1.1455,-212.053,222.069,-0.321,25.98
5.7962,-1.2141,-2.0000,-0.7207,207.496,-76.489,-250.137,25.84
5.8030,-0.0637,1.3350,-2.0000,250.130,-250.137,-250.137,26.18
5.8169,1.9999,1.9999,-2.0000,-60.237,-133.145,-250.137,26.27
5.8268,1.9999,1.9999,-2.0000,-250.137,210.565,211.336,25.74
5.8399,-0.4321,-1.6960,-1.9888,-224.962,201.641,30.443,25.79
5.8443,-0.3733,-2.0000,-0.7559,-156.557,-18.504,-175.588,25.65
5.8562,1.6392,0.5771,-1.1819,-121.206,-93.038,-144.267,25.98
5.8631,1.7046,0.1755,-1.3894,-153.931,122.695,86.893,25.94
5.8735,-0.4612,0.0967,-0.6938,-144.794,191.817,31.962,25.60
5.8866,-1.3877,0.7524,-0.9690,-185.519,86.130,74.076,25.60
5.8954,-1.6118,0.7295,-0.9292,-178.817,-88.802,1.252,26.13
5.9110,0.3560,0.2002,-0.4758,-203.733,-250.137,-241.786,25.98
5.9151,1.9999,0.9697,-1.6543,-170.412,-83.664,-15.137,25.98
5.9253,1.7559,0.1140,-1.3909,-186.962,241.916,172.069,25.94
5.9354,-0.7271,-0.6089,-1.0981,-151.863,168.519,118.824,25.50
5.9467,-0.8557,-0.7070,-1.2585,-103.817,-27.405,-34.847,25.84
5.9554,0.0828,-0.6299,-1.1914,-95.534,-100.038,-69.672,25.98
5.9652,1.3354,-0.2488,-1.2739,-76.748,-6.962,-77.427,25.84
5.9748,0.7817,0.1514,-1.1150,-82.061,63.015,-27.145,25.98
5.9836,0.0437,0.0562,-0.9070,-77.641,29.573,-16.458,25.94
5.9970,0.2512,0.0979,-0.9846,-65.496,-36.962,-50.405,25.74
6.0026,0.6858,0.2439,-1.0549,-65.244,-22.344,-17.511,25.65
6.0165,0.3530,0.1028,-1.0483,-61.733,20.046,20.832,25.65
6.0267,0.1709,0.0938,-0.9988,-58.542,-2.160,12.641,25.94
6.0347,0.4197,0.0718,-1.0557,-54.260,-26.908,11.137,25.94
6.0460,0.5251,0.0408,-1.1057,-54.458,3.305,28.122,25.50
6.0560,0.3296,-0.0933,-1.0645,-47.282,15.061,41.183,25.50
6.0659,0.2959,-0.1555,-1.0908,-41.099,-9.969,16.786,25.94
6.0803,0.4336,-0.0029,-1.0852,-37.305,-5.947,13.580,25.22
6.0830,0.4250,-0.0083,-1.0449,-37.679,-11.374,11.679,25.60
6.0991,0.3193,0.1006,-1.0872,-37.702,4.855,7.504,25.84
6.1032,0.3120,0.1077,-1.0359,-35.405,-14.878,14.511,25.98
6.1176,0.3835,0.0234,-1.0886,-42.412,-3.282,16.359,25.98
6.1292,0.3567,0.0874,-1.1519,-47.435,8.916,22.053,26.03
6.1389,0.2893,-0.0859,-1.1743,-52.656,14.061,29.427,25.74
6.1455,0.1892,0.0120,-1.1628,-55.969,13.221,8.489,25.65
6.1540,0.2461,0.0061,-1.2041,-60.977,-5.885,22.588,25.41
6.1650,0.4165,0.0510,-1.0801,-66.634,12.267,25.191,25.94
6.1766,0.3630,0.0989,-0.9795,-71.168,22.511,15.870,25.74
6.1867,0.3218,0.0923,-0.8682,-73.046,15.061,27.160,25.84
6.1937,0.3064,0.1042,-0.8752,-78.389,30.267,20.420,25.79
6.2029,0.2285,0.0879,-0.8401,-79.489,32.389,22.924,26.13
6.2139,0.1848,0.0522,-0.8579,-77.908,31.145,9.511,25.94
6.2283,0.1921,0.0039,-0.8008,-79.786,20.214,13.763,26.03
6.2340,0.2202,0.0032,-0.8999,-72.824,24.076,-17.344,25.74
6.2616,0.3022,0.0879,-0.9270,-70.832,12.382,-28.809,25.79
6.2667,0.3794,0.1790,-0.9888,-71.824,4.153,-30.679,26.13
6.2724,0.4351,0.1865,-0.9873,-65.893,-11.626,-37.282,25.60
6.2785,0.5654,0.2395,-1.0217,-75.557,8.908,-42.779,25.79
6.2849,0.7424,0.2483,-1.1184,-81.084,28.794,-12.328,25.94
6.3019,0.3921,0.0469,-1.1550,-86.565,52.519,4.191,25.98
6.3126,0.3511,0.0220,-1.1633,-89.924,49.168,-1.412,26.18
6.3151,0.3040,0.0059,-1.1743,-84.550,26.748,-23.687,25.31
6.3291,0.5012,0.0383,-1.2183,-86.023,3.206,-44.504,25.94
6.3372,0.9351,0.1177,-1.2859,-99.046,22.229,-19.702,25.65
6.3472,0.7844,0.0227,-1.3022,-107.313,67.656,-14.405,25.94
6.3550,0.5581,-0.0388,-1.2905,-110.595,66.466,-7.450,25.94
6.3645,0.5276,-0.0222,-1.3582,-111.382,46.450,-29.351,25.50
6.3796,0.7180,0.0408,-1.5264,-122.450,52.466,-13.160,25.65
6.3851,0.7002,0.0142,-1.5813,-130.542,70.046,-3.679,25.46
6.3993,0.5515,-0.3276,-1.6853,-140.626,76.939,2.229,25.79
6.4065,0.5725,-0.3665,-1.6921,-145.420,70.771,3.015,25.65
6.4133,0.7229,-0.5112,-1.6926,-140.878,73.069,0.519,25.60
6.4269,0.9146,-0.7180,-1.7795,-147.313,85.885,10.061,26.03
6.4326,0.9675,-1.0840,-1.8665,-145.634,113.702,31.588,26.13
6.4464,0.5388,-1.3914,-2.0000,-126.641,151.153,42.359,25.84
6.4587,0.0933,-1.1743,-2.0000,-91.733,137.824,-35.618,25.74
6.4655,0.0906,-0.8020,-2.0000,-59.435,92.076,-106.214,26.13
6.4790,0.2859,0.0107,-2.0000,-49.397,71.069,-171.664,26.13
6.4843,0.7087,0.5728,-1.8145,-75.962,72.481,-171.305,26.13
6.5005,0.3440,0.3872,-1.7688,-113.031,128.718,-82.863,25.46
6.5056,0.0496,0.0161,-1.7185,-109.458,126.069,-72.389,26.03
6.5170,-0.3140,-0.0210,-1.8467,-96.198,90.305,-152.687,25.46
6.5278,-0.2046,-0.1370,-1.7307,-91.924,27.733,-142.267,25.65
6.5361,0.2876,-0.4309,-1.3901,-73.718,38.702,-153.824,25.98
6.5439,0.2573,-0.2236,-1.1443,-58.603,57.061,-90.611,25.65
6.5572,-0.5234,-0.1877,-0.8506,-22.840,57.481,-32.931,25.74
6.5671,-0.6506,0.7327,-0.8252,-3.756,-52.046,-155.130,26.13
6.5796,0.1726,1.0168,-0.8303,-47.351,-109.443,-47.603,26.03
6.5840,0.5515,0.5930,-0.8372,-60.435,-107.084,3.115,25.94
6.5968,0.4697,-0.5386,-0.6128,-33.771,39.626,83.313,25.98
6.6062,-0.2095,-0.8474,-0.4553,-6.588,20.198,125.916,25.84
6.6211,-0.4475,-0.5889,-0.1621,69.046,-110.344,26.847,25.41
6.6257,-0.0740,-0.5554,-0.1758,87.160,-155.046,-2.122,25.94
6.6360,1.0225,-0.1421,-0.3606,91.183,-95.733,55.931,25.74
6.6463,0.8511,-0.2659,-0.4126,94.779,0.771,100.450,25.94
6.6561,-0.1235,-0.4795,-0.2991,113.313,-22.382,149.168,25.65
6.6673,-0.3123,-0.5608,-0.3892,157.977,-103.679,49.618,25.79
6.6741,-0.0010,-0.4417,-0.4412,172.763,-134.412,31.992,25.98
6.6871,0.5527,-0.2244,-0.5681,184.634,-106.069,69.863,25.98
6.6959,0.4951,-0.3455,-0.6187,191.885,-70.351,83.985,26.03
6.7073,0.1274,-0.2683,-0.6318,204.443,-101.214,76.298,25.46
6.7133,0.4333,-0.4670,-0.7229,223.802,-126.328,41.763,25.74
6.7283,0.6699,-0.3477,-0.8372,237.282,-101.687,67.092,25.50
6.7345,0.4292,-0.3723,-0.8965,250.130,-72.817,84.511,25.79
6.7459,0.2378,-0.4187,-0.9539,250.130,-97.649,75.481,25.84
6.7558,0.3823,-0.3374,-1.0725,250.130,-114.267,71.031,26.13
6.7662,0.5830,-0.2747,-1.1567,250.130,-104.344,75.008,25.65
6.7733,0.6174,-0.2502,-1.2034,250.130,-92.176,87.008,26.51
6.7903,0.5081,-0.1067,-1.3352,250.130,-107.221,84.298,25.60
6.7926,0.5388,-0.0781,-1.3713,250.130,-103.313,91.382,25.27
6.8066,0.7458,-0.1235,-1.4978,250.130,-112.443,92.939,25.84
6.8131,0.8796,-0.0479,-1.5930,250.130,-96.557,121.550,25.79
6.8269,0.8062,-0.1238,-1.6619,250.130,-79.168,157.527,25.65
6.8327,0.7495,-0.1565,-1.7180,250.130,-79.168,162.489,25.84
6.8475,0.7654,-0.2673,-1.8096,250.130,-92.031,171.618,25.94
6.8547,0.8372,-0.2986,-2.0000,250.130,-99.664,178.679,25.94
6.8626,0.9111,-0.2297,-2.0000,250.130,-101.183,155.931,25.98
6.8743,1.0159,-0.0579,-2.0000,250.130,-98.237,147.107,25.94
6.8874,1.0090,0.2222,-2.0000,250.130,-86.076,120.389,26.51
6.8951,1.0186,0.8196,-2.0000,250.130,-88.107,65.878,25.74
6.9122,1.1116,1.0049,-2.0000,222.420,-39.725,112.099,25.84
6.9170,0.1748,-0.7944,-1.9331,215.374,-72.519,168.290,25.94
6.9377,1.0491,1.9999,-1.7769,206.534,-94.695,59.603,25.79
6.9403,0.9133,1.9999,-1.6089,174.130,-42.168,84.206,25.98
6.9444,0.7556,1.9999,-1.4028,158.794,-15.321,80.863,25.79
6.9568,0.5847,1.8027,-1.1167,96.031,-81.893,99.206,25.79
6.9657,0.9050,1.9999,-1.1145,46.260,-54.573,87.756,25.84
6.9825,0.8994,1.2192,-1.1025,-47.511,12.870,75.145,25.60
6.9896,0.8542,0.8889,-1.0447,-49.466,8.863,44.771,25.79
6.9968,0.8755,0.8577,-1.1201,-42.511,8.779,-31.580,25.79
7.0075,0.9697,1.1353,-1.0229,-71.153,25.718,-89.763,25.50
7.0203,0.7583,0.7927,-0.9973,-76.443,52.489,-135.603,25.79
7.0258,0.5889,0.7744,-0.9893,-71.992,46.954,-151.305,25.74
7.0350,0.3005,0.7810,-0.9724,-73.916,27.160,-194.244,26.13
7.0490,0.3982,1.2615,-0.9619,-94.137,-9.084,-219.366,25.46
