t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
10.6753,-0.1980,-0.3528,-1.0300,4.908,-35.519,-61.092,27.85
10.6862,-0.0217,-0.3494,-1.0493,12.099,-32.206,-53.267,27.71
10.7047,-0.0676,-0.4128,-0.9868,18.450,-27.267,-54.137,28.04
10.7130,-0.0491,-0.4143,-0.9873,24.641,-35.023,-58.405,27.85
10.7191,-0.0535,-0.3799,-0.9729,24.718,-27.260,-51.931,27.95
10.7264,-0.0193,-0.3936,-0.9678,23.695,-24.183,-53.664,27.90
10.7342,-0.0564,-0.4343,-0.9539,24.160,-28.481,-60.336,27.61
10.7469,-0.0850,-0.4377,-0.9514,25.053,-31.145,-68.656,27.57
10.7625,-0.1274,-0.5171,-0.9409,27.473,-40.435,-82.702,27.71
10.7679,-0.0750,-0.4846,-0.9468,25.412,-39.687,-89.206,27.76
10.7762,-0.1533,-0.5942,-0.8982,27.519,-49.221,-99.023,27.85
10.7847,-0.0293,-0.5637,-0.9597,27.992,-49.603,-104.954,28.04
10.8004,-0.0239,-0.5105,-0.9109,30.511,-49.344,-124.908,27.85
10.8050,-0.0400,-0.6138,-0.9082,36.908,-56.061,-130.687,27.71
10.8180,0.0129,-0.4885,-0.9399,35.885,-39.573,-131.069,27.76
10.8234,-0.0728,-0.4136,-0.9500,38.405,-36.710,-124.962,28.04
10.8352,-0.1091,-0.4011,-0.8689,39.298,-30.168,-126.198,27.90
10.8454,-0.0686,-0.4995,-0.7688,41.496,-27.031,-118.916,28.04
10.8525,-0.0662,-0.3796,-0.7324,41.611,-25.802,-96.290,27.52
10.8663,-0.0918,-0.2834,-0.7964,43.450,-23.427,-96.626,27.85
10.8785,-0.1277,-0.2495,-1.0833,38.885,-11.641,-93.763,27.37
10.8859,-0.1094,-0.2981,-1.2620,34.176,-5.221,-77.733,28.09
10.8939,-0.0977,-0.5063,-1.3877,30.687,5.565,-62.443,27.95
10.9034,-0.0010,-0.7922,-1.4128,32.061,17.863,-48.290,27.85
10.9177,0.1292,-1.0073,-1.0312,28.595,30.824,-46.763,27.71
10.9228,0.0303,-0.9587,-0.8259,26.183,22.824,-49.611,27.61
10.9363,-0.0535,-0.7485,-0.6135,9.412,16.679,-31.802,28.24
10.9461,0.0671,-0.6001,-0.6184,-3.824,9.443,-22.198,27.90
10.9575,0.2046,-0.5500,-0.7085,-20.550,-3.252,-26.710,27.85
10.9628,0.1594,-0.6355,-0.7427,-26.931,-5.344,-38.053,27.85
10.9772,0.0742,-0.7236,-0.8132,-33.137,-14.931,-57.550,27.85
10.9897,-0.0571,-0.7693,-0.8584,-35.153,-24.809,-80.962,27.85
10.9985,-0.2302,-0.7903,-0.7891,-37.115,-33.496,-106.015,27.61
11.0062,-0.3665,-0.8027,-0.7761,-40.954,-42.366,-126.832,27.57
11.0176,-0.4517,-0.7258,-0.6904,-43.229,-58.733,-157.824,28.04
11.0274,-0.5898,-0.6880,-0.6279,-43.107,-78.237,-181.504,27.71
11.0343,-0.6208,-0.6357,-0.6560,-42.519,-86.046,-186.740,27.90
11.0531,-0.2991,-0.5190,-0.7454,-44.282,-97.557,-205.740,27.76
11.0566,-0.1655,-0.4346,-0.7957,-46.511,-97.863,-214.145,28.04
11.0680,0.0090,-0.4209,-0.8572,-47.214,-102.496,-224.023,27.52
11.0840,0.1777,-0.3706,-0.9141,-47.389,-102.000,-223.924,28.14
11.0873,0.3259,-0.2910,-1.0811,-48.992,-97.473,-219.153,27.90
11.0955,0.5046,-0.3574,-1.1104,-49.359,-92.733,-208.794,27.76
11.1047,0.6948,-0.3301,-1.1443,-47.107,-84.649,-193.397,27.71
11.1174,0.7966,-0.2834,-1.1350,-43.542,-65.786,-176.031,27.85
11.1230,0.8694,-0.3606,-1.1699,-39.412,-55.664,-182.534,28.24
11.1358,0.5840,-0.2739,-0.9346,-40.267,-36.641,-187.336,27.85
11.1474,0.3403,-0.3237,-0.7834,-40.794,-33.718,-193.702,27.71
11.1540,0.2009,-0.3706,-0.7217,-40.656,-38.756,-196.931,27.61
11.1654,0.0134,-0.4099,-0.7285,-44.229,-44.466,-197.351,27.85
11.1780,-0.1458,-0.5239,-0.7456,-49.969,-53.061,-198.870,27.71
11.1869,-0.0164,-0.4104,-0.9111,-55.649,-53.176,-214.305,27.76
11.1952,0.0083,-0.4629,-0.9331,-59.695,-53.397,-227.305,27.76
11.2082,-0.0222,-0.4917,-0.9880,-63.153,-54.924,-250.137,27.95
11.2198,-0.1475,-0.4797,-1.0210,-64.725,-58.992,-250.137,27.76
11.2295,-0.1841,-0.4480,-1.0574,-63.947,-63.855,-250.137,27.85
