session,step_count,cadence,gait_regularity,activity_ratio,mean_loudness,vocal_activity_ratio,loudness_variability,loudness_trend,mean_rotation,rotation_variability,mean_mouth_opening,mouth_opening_rate,opening_variability,opening_trend
session_1,28.0,110.84206984369949,0.14694511540372537,0.7574159525379037,0.017426829785108566,0.5967741935483871,0.01992528885602951,-0.0015359757253210187,130.22844198576846,97.67498674997937,1.2129882318719047,67.2920446807086,2.453368366352916,-0.03252188888875868
session_2,29.0,97.03973051955296,0.18852272098219117,0.7714604236343366,0.01579313911497593,0.530852994555354,0.01818116009235382,-0.0007094833214003724,110.38673045851043,81.38160942200678,5.762781170751639,97.13818513778898,5.7880408069733695,0.3545017059742176
session_3,36.0,134.45964032046214,0.1324599284805196,0.7579340385812072,0.022063367068767548,0.6827794561933535,0.020496847108006477,-0.0004922233341104126,150.07963712770962,95.48954932869403,5.007140169093626,93.39601072234802,5.329437764367887,0.35685323463931207
session_4,27.0,133.86880856760374,0.13718053776257214,0.7867768595041322,0.03217826783657074,0.7698519515477793,0.027786124497652054,-0.0012032639842812986,143.5713378609815,98.56608477574981,7.342689271409683,94.38851449426305,6.631987784975109,0.6965916152673357
session_5,0.0,0.0,,0.9733777038269551,0.015794068574905396,0.1590909090909091,0.04111620783805847,-0.012483183320851979,4.3715315801153265,2.707202405993338,0.19095215963804238,170.45300432142164,0.06326657277985338,-0.01423375739980688
