t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
0.8039,0.0535,-0.3022,-1.2786,-124.611,-7.527,44.076,27.90
0.8149,0.1833,-0.3882,-1.2268,-122.595,-7.443,42.450,27.85
0.8316,0.0513,-0.4204,-1.2239,-117.183,-11.206,37.672,27.76
0.8350,0.0889,-0.4136,-1.2083,-114.458,-8.580,31.198,27.85
0.8469,0.0918,-0.5093,-1.0930,-106.275,-11.901,18.916,27.95
0.8569,-0.0933,-0.2495,-1.1147,-101.557,-14.298,30.351,27.52
0.8664,0.0342,-0.3364,-1.1055,-97.435,-14.527,20.794,27.85
0.8735,0.1443,-0.2117,-1.1392,-96.611,-10.863,15.046,28.04
0.8857,-0.0195,-0.2500,-1.0845,-96.183,-10.580,17.565,27.90
0.8937,-0.0100,-0.2688,-1.0938,-96.000,-8.023,24.954,27.90
0.9037,0.0293,-0.2534,-1.0942,-92.527,-8.183,25.901,27.76
0.9190,0.0320,-0.2849,-1.0173,-86.542,-9.687,21.183,27.37
0.9246,0.0105,-0.2832,-0.9792,-84.084,-18.023,24.359,28.04
0.9358,0.0388,-0.3005,-0.9875,-81.618,-7.756,16.710,27.61
0.9454,-0.1152,-0.3411,-1.0002,-80.397,-12.962,22.809,27.90
0.9530,0.0073,-0.2683,-1.0278,-74.511,-9.992,19.061,27.90
0.9706,-0.1987,-0.3252,-0.9282,-68.267,-17.351,13.305,28.04
0.9738,-0.0022,-0.3472,-0.9377,-74.992,-6.748,17.878,27.52
0.9854,-0.1816,-0.3972,-0.9294,-61.870,-18.985,16.305,27.57
1.0013,-0.1382,-0.3936,-0.8960,-57.344,-20.718,9.321,28.04
1.0044,-0.1973,-0.4460,-0.8196,-49.366,-30.466,2.725,27.90
1.0160,-0.2341,-0.4021,-0.8511,-47.328,-22.351,13.298,27.52
1.0259,-0.1284,-0.4607,-0.8518,-38.550,-26.511,10.634,27.85
1.0348,-0.1230,-0.4167,-0.8789,-30.450,-25.061,10.221,27.76
1.0480,-0.1213,-0.3818,-0.7961,-19.107,-31.710,7.580,27.57
1.0565,-0.1592,-0.4390,-0.7673,-13.565,-29.176,7.397,27.76
1.0647,-0.1758,-0.5049,-0.6829,-3.519,-33.557,2.069,27.90
1.0740,-0.1045,-0.5864,-0.7542,5.969,-31.748,-1.519,27.61
1.0832,-0.1357,-0.6443,-0.6816,15.603,-31.847,-1.969,28.09
